V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0.2764465885,0.3256664841,0.5793606488,0.5264848091,0.4699733311,0.71629676277,0.60494418634,1.1389173733,1.808123134,2.31575513,3.17819413,4.04100376,4.50084872,4.73354157,4.24927957,3.65976818,2.59235925,1.882943172,1.398602704,0.8322212068,0.48968083084
0.3651326308,0.5184829225,0.2453624044,0.4135204188,0.3688244881,0.54037181821,0.67927575804,1.1608192108,1.724785238,2.32918854,3.18755309,4.07869173,4.39419452,4.71828799,4.27439142,3.65342729,2.60769778,1.733726054,1.246022256,0.7771188744,0.66240668098
0.4166718897,0.3880605538,0.5693420956,0.5517507964,0.6207170391,0.60369101019,0.5528020245,1.1598648822,1.62785956,2.3752852,3.11757553,3.97698092,4.52204473,4.77759073,4.20200484,3.56017384,2.71363719,1.860231958,1.2591297556,0.860083157,0.6320708355
0.3546025702,0.4215747252,0.471375028,0.5070600744,0.4249580864,0.59697874407,0.9619204756,1.0756049879,1.611330907,2.30847596,3.13296663,4.06232145,4.52968967,4.56366436,4.24234168,3.67777969,2.65909154,1.889962513,1.3493175466,0.8335860396,0.65519729954
0.2844675993,0.4158544449,0.339567676,0.5989229237,0.4023903764,0.49004152562,0.70630258102,1.0533280443,1.748637859,2.40504005,3.08645171,4.00852313,4.54304608,4.63092488,4.20267097,3.61480502,2.63781413,1.864363146,1.2241392028,0.811037416,0.71978952412
0.4420633516,0.3614146033,0.4227256332,0.5298006724,0.3150770174,0.50447161148,0.77650903434,1.1339358019,1.637539554,2.31937861,3.19697705,4.06423079,4.51116251,4.57055375,4.25540503,3.65851304,2.75461565,1.877508048,1.1604444116,0.918581403,0.582116967
0.293337558,0.2993147418,0.6007469802,0.4363051098,0.607074538,0.67828597697,0.783800855,1.208942957,1.822836048,2.32470796,3.144828,4.00509465,4.47160589,4.70729604,4.23223513,3.67378647,2.63096547,1.734810594,1.195050263,0.882493751,0.59897134735
0.3602495368,0.5012122751,0.4998395216,0.4308348656,0.4442296919,0.61244021959,0.75398094802,1.2132894446,1.751192847,2.29478256,3.17941259,4.15373903,4.45740465,4.60185608,4.17865596,3.64079009,2.66822308,1.737747592,1.2221650086,0.8451712016,0.6872434578
0.3487952875,0.4352007483,0.5221568172,0.5529925453,0.4575657406,0.64879856307,0.5302845957,1.0668297878,1.647743503,2.40018181,3.15334212,4.12169319,4.48232575,4.64465461,4.31387897,3.63335244,2.66584264,1.942383722,1.2739527554,0.874804161,0.64945486406
0.2756413735,0.4690548681,0.5428394106,0.4614694009,0.5632345917,0.55860824614,0.5353462955,1.0231789255,1.677311509,2.28416416,3.16283941,4.09575663,4.49734713,4.61852731,4.24597306,3.59705365,2.63145692,1.746793863,1.111524203,0.7594040836,0.69988342412
0.3725796313,0.2752552173,0.461958142,0.4989193818,0.5656972376,0.5500489558,0.81408298224,1.0121173632,1.637710115,2.38958776,3.19690815,3.98731499,4.46712118,4.62212222,4.26413469,3.63936841,2.6313026,1.768655959,1.3542800564,0.8019505138,0.56343260182
0.4449858817,0.4481575193,0.5849403928,0.3621607009,0.4957993698,0.66373302273,0.56443637102,1.1672964035,1.631206795,2.3836408,3.15685987,4.1081054,4.52792273,4.70325419,4.22725903,3.62034954,2.62446199,1.889726723,1.1488435102,0.8031853612,0.5928272215
0.389292353,0.355465834,0.5183296406,0.4846795148,0.4818690498,0.62055514611,0.57791995582,1.1986181329,1.616741627,2.37705224,3.1695134,4.12636049,4.51432269,4.65773862,4.22300193,3.57446008,2.83011772,1.789920979,1.2410169474,0.7781019246,0.6447378868
0.4368421494,0.3542254895,0.2512516666,0.6040184746,0.5215763957,0.53173410837,0.7934809504,0.9447589868,1.561119232,2.40134755,3.13541989,4.06452735,4.46365226,4.70484262,4.27887596,3.6016275,2.51281942,1.693300101,1.1511229714,0.8397930196,0.68220704882
0.3621477468,0.4013940738,0.4029642146,0.5258922945,0.5020702624,0.56974211647,0.58213513582,1.0265719021,1.581088587,2.33953473,3.08639463,4.04461894,4.45776651,4.55688506,4.3214428,3.66763635,2.65720248,1.861109349,1.218410818,0.898774623,0.59702914487
0.3467490282,0.4481218235,0.1856734808,0.4781528732,0.4854031565,0.71105160498,0.99611429904,1.0177678758,1.563938397,2.36953318,3.24338644,4.05175204,4.45694556,4.71051721,4.16921974,3.63345787,2.59256243,1.642804103,1.2781282864,0.897105099,0.75876917826
0.3649017498,0.4436250672,0.484496755,0.4785943167,0.4238764064,0.49720495671,0.56381558832,1.0753821175,1.648417859,2.35969083,3.18912505,4.01611526,4.41464723,4.5785399,4.11215126,3.5625379,2.60416784,1.63672724,1.109538729,0.851816779,0.6139246592
0.2768414019,0.4549444652,0.5239781146,0.5419316977,0.4094448542,0.50155667541,0.9002751349,1.0623903349,1.688766734,2.29945003,3.16604845,4.10321054,4.49281379,4.63856155,4.20542109,3.59791454,2.67668037,1.912909205,1.177883926,0.7466166256,0.76217802256
0.2932690052,0.3524330069,0.4406403338,0.4422351426,0.4306564667,0.58089927635,0.67484494228,1.1051486508,1.620970259,2.33577723,3.13154893,4.07027513,4.46354235,4.69597918,4.18431453,3.50183789,2.69911515,1.906308241,1.287166649,0.7972019354,0.66877499028
0.3607823772,0.4537916906,0.430497344,0.2961009793,0.5223372844,0.62382280028,0.73775919574,1.1396337816,1.501889943,2.30856528,3.09174859,3.93858608,4.46788086,4.74065402,4.23394924,3.57365596,2.71250385,1.910110343,1.1997543278,0.7730080608,0.69395670786
0.3321567624,0.4723261053,0.530068541,0.6386141462,0.6049931236,0.69323226438,0.9772824155,1.0823228497,1.495573374,2.3792458,3.08879956,4.04279923,4.52841839,4.63319145,4.11233823,3.60228946,2.64898081,1.703971234,1.1529017546,0.8210951864,0.63561802784
0.2528766979,0.3856093948,0.6076017374,0.4762992482,0.4971276958,0.55483828315,0.57104636054,1.0821486553,1.564511218,2.31250949,3.13992899,4.02496245,4.48115175,4.66554594,4.19692314,3.63762981,2.61043171,1.866032532,1.1209978848,0.8762705928,0.62958180385
0.255352793,0.5047203238,0.5059588856,0.4366317365,0.4424646914,0.53770148322,0.78187084064,1.2820021439,1.735679788,2.44295568,3.14757404,4.06958873,4.37354689,4.63668881,4.29302024,3.55074982,2.68666091,1.735468767,1.2316750006,0.8492170498,0.73406520895
0.3120452461,0.4283573837,0.3798337014,0.537726777,0.4645095428,0.49394671452,0.79011577512,1.1274095252,1.688437628,2.312343,3.15326082,4.04398121,4.41049155,4.78171757,4.31980567,3.60199312,2.60864026,1.978857138,1.2112124704,0.824726722,0.69838653866
0.3975294618,0.3197503691,0.5267485826,0.5167541043,0.5667440649,0.49502408375,0.73674238552,1.1750250915,1.557333421,2.39263841,3.12855934,4.0476899,4.46868519,4.62901949,4.16118078,3.63305579,2.66688271,1.707529677,1.1681467424,0.796852586,0.6669875679
0.3234664038,0.3742875841,0.3840973072,0.4191007202,0.4569389993,0.47357470394,0.950307113,1.1943130376,1.502714598,2.32786429,3.1751922,4.11718419,4.45000779,4.6924329,4.2377147,3.60501525,2.57800377,1.721564197,1.286964036,0.826465208,0.6640162691
0.4704196211,0.330402669,0.6687171854,0.5441848069,0.4155591237,0.65150119021,0.8172832714,0.98240177,1.599351837,2.30035576,3.11165691,4.0924705,4.44887433,4.6199164,4.34963363,3.59015219,2.66738614,1.857246334,1.2498728924,0.8317744236,0.64948890005
0.2745407151,0.4021421252,0.5236037422,0.5665463007,0.4467295879,0.5642793387,0.72035164392,1.1309498956,1.659612919,2.40045802,3.08358789,4.07211534,4.5011172,4.66938043,4.20075773,3.60598204,2.67710272,1.838430633,1.2493567268,0.8246210798,0.57142470854
0.3607575245,0.4923390538,0.4409308394,0.5786524346,0.5249852113,0.46233997759,0.62045336832,0.9455680855,1.659592621,2.43425863,3.15390267,4.03151874,4.50243703,4.70675169,4.3346649,3.50667607,2.58294746,1.87277567,1.2812065316,0.8184994168,0.5156709799
0.4024566432,0.5984587285,0.504609152,0.4179033303,0.4826744444,0.51830313743,0.8443427664,1.1813982443,1.72452123,2.37762498,3.22581384,3.99781155,4.36072684,4.72821194,4.26315172,3.60426766,2.67308121,1.812522637,1.1316443268,0.8902076586,0.518495935
0.3549390106,0.3956751597,0.4488306352,0.6112028329,0.4023059228,0.48674709588,0.6376666071,1.2306888248,1.788681959,2.28399781,3.14471419,4.01766283,4.5818228,4.58661946,4.27585375,3.55256951,2.57157767,1.737613364,1.2284040208,0.800435333,0.6686546254
0.2184287028,0.5657270472,0.3175182778,0.6101944278,0.3423821316,0.46604655481,0.7156938031,1.1946373668,1.658057236,2.30328452,3.13899888,4.03365956,4.4195015,4.66417286,4.29384475,3.60334984,2.60167782,1.888711248,1.3098972616,0.852661694,0.56827762535
0.3497462643,0.4943508002,0.4771349574,0.5300315862,0.4602578344,0.59488497541,0.7520541072,0.9722668176,1.559457975,2.30519372,3.19134303,4.11453577,4.43184191,4.78049095,4.25198087,3.51172927,2.54377673,1.852095584,1.1155214516,0.8673908748,0.6321579588
0.3541650435,0.5027480412,0.654284608,0.480298081,0.4287123658,0.53676131138,0.65320432512,1.1200365675,1.708687072,2.41037356,3.1501533,4.04811225,4.55251075,4.69195375,4.316162,3.64411281,2.61797903,1.837049435,1.0816289832,0.848453404,0.64879432209
0.3307954493,0.4387236535,0.5233577678,0.4949748977,0.4450822293,0.71341785847,0.65629279864,1.327403653,1.68711743,2.35655889,3.01552754,4.09283607,4.44988589,4.62294679,4.23307578,3.69646125,2.65111344,1.738283711,1.2112054094,0.8080842858,0.63384921616
0.2765813777,0.3821224939,0.4201249346,0.5242968682,0.3268331252,0.66578629984,0.784355649,1.2055851184,1.755104687,2.33554975,3.22813335,4.11243561,4.56009029,4.66609032,4.30955689,3.66156753,2.54882179,1.905837083,1.2991610658,0.8185197678,0.67649751669
0.3863576385,0.3661919668,0.431735647,0.4532131667,0.4556203577,0.53661479357,0.4904409094,1.1781683653,1.614385576,2.27686879,3.11100698,4.12132772,4.50748217,4.57578192,4.22298988,3.68080171,2.71517259,1.803106642,1.2365862314,0.8366894888,0.6515697142
0.2922793487,0.3631710465,0.5404560744,0.2869674993,0.4459803467,0.67538284962,0.85121697282,1.0577211644,1.480799498,2.31393927,3.11629588,4.08786796,4.49557617,4.57249557,4.24970197,3.64194783,2.59134376,1.807786137,1.184492424,0.8279519318,0.63289801855
0.2841858804,0.3376461918,0.404509226,0.5251118563,0.4385775888,0.52846404217,1.01846660296,0.9315429054,1.755458181,2.35817562,3.06286703,4.11139544,4.57792295,4.69179131,4.39770028,3.58627272,2.57073694,1.689315258,1.2577407866,0.8475353558,0.62852397789
0.4092394905,0.3446116666,0.4003698858,0.4956795935,0.4227713033,0.6171843565,0.7836468137,1.143169943,1.635772525,2.35807002,3.11499994,4.00718264,4.5651517,4.75067079,4.18598395,3.69070919,2.64831877,1.7685342,1.1404760376,0.809363807,0.71585160826
0.3552009055,0.3344489431,0.666158477,0.4832903434,0.5616704058,0.70545916102,0.71342355204,1.1088849766,1.533359095,2.49626657,3.12887204,4.02286637,4.45135633,4.61720263,4.25556771,3.59517277,2.61894982,1.613910504,1.192308218,0.815188906,0.57733754552
0.387465145,0.3434099276,0.5268643158,0.6581317432,0.5649567881,0.60450991884,0.83268767662,1.0891015219,1.722490182,2.37414782,3.13256042,4.09847023,4.50234791,4.67183388,4.31947673,3.53029303,2.5693355,1.614536103,1.1929578528,0.855362987,0.84562429485
0.2731388103,0.4135708622,0.4325112032,0.4655990984,0.4668808627,0.5680608465,0.94261236372,0.9829039707,1.584391108,2.32625973,3.01181073,4.04927,4.47524544,4.70646352,4.16211103,3.56951645,2.60292897,1.802980736,1.2694724444,0.788224686,0.61841837236
0.4147922637,0.4504319601,0.4095949342,0.4735210912,0.5847649101,0.53951667038,0.78130148932,1.0122716606,1.682584115,2.37184461,3.09212649,4.04380645,4.46434296,4.68404476,4.3383126,3.58251122,2.6893703,1.897688364,1.3704564164,0.8367585186,0.64113156415
0.3253837277,0.4170133264,0.3039443616,0.5654203845,0.3591403275,0.64609745302,0.57960710434,1.142071912,1.630637995,2.41832704,3.12590679,4.05117098,4.53648149,4.49772056,4.15775243,3.57660485,2.57334464,1.892050295,1.2884380886,0.759156277,0.58533209262
0.3360106957,0.3922800363,0.6068652774,0.5638582481,0.4975633948,0.58803387628,0.7933686068,0.996158191,1.717899927,2.37351408,3.27781286,4.01470978,4.60121094,4.67921474,4.21969919,3.66580031,2.64770544,1.747248726,1.2521153858,0.7447805888,0.75754651849
0.2729558376,0.3706794952,0.3745269082,0.635834134,0.4455705712,0.54420776204,0.65432052864,0.9382883332,1.470827059,2.29298302,3.06909023,4.02723332,4.41460247,4.6373712,4.30798515,3.56313901,2.68378904,1.862311737,1.1379296328,0.8364783068,0.52479562384
0.3996047844,0.3690731727,0.539556649,0.5537218378,0.4676680745,0.6533800487,0.8360595934,1.0804957864,1.658130284,2.36912295,3.07700326,4.0811614,4.41905036,4.66829182,4.19958792,3.60900821,2.61667909,1.737028492,1.1231018486,0.7938709894,0.57651712641
0.3761084194,0.373479775,0.5144922432,0.4391280358,0.4030680023,0.60343102189,0.80323349486,1.1173752065,1.534333901,2.31705098,3.0784696,3.97581926,4.53555536,4.71221512,4.31601964,3.637386,2.62722426,1.818481639,1.2006923574,0.8166228308,0.5855140126
0.3319856337,0.3951287085,0.6216600712,0.4065824595,0.4245371973,0.58635656931,0.73119584972,0.9627700559,1.47839886,2.34333684,3.14241503,4.05587077,4.54112432,4.56155211,4.24728123,3.64079007,2.64667367,1.866788069,1.261730389,0.790592877,0.6081970597
0.1997559364,0.4975421647,0.4096441136,0.3149232865,0.5818395351,0.6223508581,0.69952342204,1.1827740447,1.569231364,2.42077648,3.12038616,4.11841101,4.51381104,4.5619422,4.28002141,3.58357555,2.56683705,1.640643136,1.1625609118,0.847531266,0.56333682895
0.2932308565,0.4357427788,0.4362183832,0.3936377113,0.4451963752,0.5902692547,0.64341303302,1.0273100912,1.551130617,2.37379427,3.24437756,3.96535515,4.56258058,4.70264094,4.25043713,3.53777527,2.7293942,1.725865918,1.2220715138,0.8347397496,0.72206252026
0.4158894747,0.3927036446,0.3894390408,0.4039497458,0.5959966174,0.73679358509,0.70511094302,1.0708446989,1.619231649,2.32866859,3.1662473,3.9647988,4.45744119,4.70780799,4.13357877,3.54546492,2.53260182,1.937444157,1.1236790044,0.8402316718,0.59169464548
0.3231861704,0.3486091187,0.4188358652,0.5549216799,0.3849686293,0.65366690838,0.77993764464,1.2406730585,1.545906816,2.35889059,3.14651371,4.08533334,4.50221782,4.7130317,4.2422806,3.7151387,2.6212165,1.700896225,1.2450546738,0.830048033,0.62269976605
0.3236415012,0.352636649,0.4996064952,0.5003172695,0.3878451047,0.53694021428,0.60306598242,1.1215920752,1.516984784,2.37329885,3.28688753,4.05244245,4.54471142,4.66539968,4.19576968,3.69205376,2.49997924,1.847379415,1.2371419236,0.8416411948,0.67473422386
0.3132499679,0.3450911067,0.476595858,0.4653484112,0.5295541116,0.6552823865,0.77856333564,1.146347954,1.671596107,2.25091194,3.15579167,4.00681701,4.46377397,4.72638793,4.36345295,3.56619791,2.58324799,1.830964475,1.0961329758,0.7612888812,0.69511366252
0.4163077787,0.4920622706,0.5493333956,0.5272429152,0.5043658797,0.72107760866,0.7388784202,1.270054319,1.575901362,2.38856414,3.1354728,4.03776615,4.42628109,4.69760394,4.14098807,3.64561987,2.67020129,1.773550797,1.2025609374,0.8773957878,0.59242805575
0.3432046296,0.3206941209,0.5156896934,0.3451360942,0.4424879721,0.70319425044,0.59778088272,1.1831734984,1.455167707,2.35230181,3.16745398,4.05905153,4.45768097,4.66312891,4.22352995,3.60546606,2.57246322,1.709073247,1.1599905468,0.7567475208,0.63426498182
0.4068255567,0.3501319576,0.6806598612,0.5489934741,0.4707247788,0.575602805,0.79363400504,1.1615786575,1.638307357,2.33942098,3.16965943,4.12138039,4.46021581,4.6686901,4.19512781,3.61762793,2.56588261,1.794661626,1.1729970156,0.7972669046,0.58805919243
0.3286581367,0.4727021103,0.2887720096,0.5269631862,0.5536642106,0.51987168038,0.81962063002,0.9019658608,1.723440722,2.31156715,3.09881258,4.00718655,4.52312145,4.77091678,4.21021841,3.58743027,2.57736631,1.860398523,1.2087149764,0.8011665484,0.67616105036
0.4288666049,0.4201598387,0.2587752382,0.6944214405,0.4948757587,0.57402684691,0.78299020002,1.2186931666,1.665693991,2.31776188,3.22052518,4.02220422,4.48295544,4.60082024,4.23220252,3.5760932,2.59569428,1.84802127,1.1492865586,0.8580439888,0.56564440925
0.3602849473,0.3838246489,0.377290608,0.3892407986,0.5166349995,0.64763837707,0.730595898,1.1869626148,1.666729797,2.4417005,3.15669338,4.0373031,4.61949052,4.60853448,4.2195003,3.61382185,2.67805333,1.757322776,1.256209011,0.7769685978,0.6350037458
0.3242575557,0.4048725522,0.3507558142,0.4823125592,0.3612538174,0.65095604209,0.71063105466,1.1584827576,1.455261129,2.31036883,3.12927837,3.98042563,4.48886161,4.6399263,4.25734291,3.68869841,2.70688608,1.833279874,1.1986772214,0.843773878,0.61128598979
0.3134979744,0.4311920146,0.4588287598,0.4619222088,0.4856570003,0.67270106577,0.70916463942,1.0160503987,1.667513737,2.40653078,3.17098385,4.02774499,4.51505402,4.61791392,4.19433973,3.57400521,2.66431122,1.68675199,1.2137550968,0.7894555078,0.68712036606
0.3509866815,0.3796292854,0.5231608676,0.6693055367,0.4687043475,0.6524720594,0.75494956682,1.0904832391,1.572355093,2.39215502,3.11831474,4.03675887,4.61713452,4.64789201,4.3991549,3.55018923,2.64176659,1.956044586,1.284180617,0.8338013656,0.64972545664
0.2472128681,0.5259426777,0.4451128344,0.3929219502,0.4524072103,0.49315225773,0.58055093966,1.2348758559,1.517155327,2.38674434,3.16350961,4.07513765,4.4537004,4.59052303,4.11168014,3.59154118,2.5836462,1.748045018,1.1904836086,0.813206535,0.62283006422
0.3352796318,0.4454378284,0.4234774042,0.5439231456,0.380141085,0.58436604615,0.77038092674,1.0545297054,1.548579749,2.39264257,3.14625363,4.08406183,4.45172183,4.57308466,4.20457624,3.59454725,2.6894759,1.865829437,1.3138060772,0.8015727526,0.58369940866
0.3452974423,0.439906984,0.6778577172,0.4979755809,0.3293863952,0.47220548996,0.79008442194,1.2737749354,1.648921545,2.41989096,3.18967347,4.01110245,4.58645347,4.62706585,4.29793952,3.70329766,2.60468785,1.748240003,1.139988987,0.8651973606,0.71104059981
0.3693575521,0.4647089336,0.4880431128,0.5388519064,0.4316168992,0.54076192008,0.62031544294,1.1291318296,1.656533927,2.37381876,3.13476212,4.08145806,4.45820497,4.69485369,4.08677939,3.56540559,2.73137234,1.881972227,1.1058249082,0.7684544768,0.6075181916
0.4078553695,0.3054957074,0.3556403874,0.5947551205,0.4600855856,0.60358577802,0.75721326544,1.1631099781,1.651102865,2.41212841,3.11322888,4.08662907,4.50919655,4.55192096,4.34618072,3.5564731,2.60654422,1.711989745,1.1783787112,0.8708882736,0.7139287062
0.391407604,0.4246061663,0.512548811,0.5909885993,0.4688766172,0.45928323729,0.8366383058,1.0577594066,1.63642241,2.36452461,3.2079325,4.12609638,4.49401649,4.53284136,4.17635679,3.57440732,2.62157795,1.764532995,1.2362071938,0.8207458848,0.50561243466
0.3319035614,0.4148128768,0.3545739322,0.4511180943,0.5162428959,0.69736843765,0.84512258724,1.0289956839,1.763679817,2.32937536,3.16501265,4.07819212,4.46875823,4.63061178,4.28110618,3.52581237,2.69672253,1.912234841,1.0399348242,0.8654979728,0.62372059866
0.3625202445,0.4407873233,0.4566988906,0.3563612555,0.497976317,0.4900819893,0.66544773702,1.184814617,1.643510711,2.38206477,3.16114947,4.02841514,4.42547252,4.79515919,4.2290746,3.58217816,2.63797672,1.736801109,1.2474967332,0.8882984468,0.60687940876
0.3203753939,0.3954047672,0.438866804,0.440296722,0.5279118221,0.54218833046,0.62653444552,1.2190338032,1.663731909,2.33814951,3.17290099,4.01947063,4.57195574,4.67555481,4.06171649,3.44735733,2.68278968,1.862405111,1.2494627284,0.8330945858,0.64261545376
0.3790456311,0.4062797651,0.6437910746,0.5842976153,0.4888853216,0.45954459747,0.6638603426,1.1076260149,1.604937219,2.33965246,3.1528222,4.04341666,4.5944151,4.66731287,4.29444201,3.58562703,2.6008368,1.816466967,1.3512989554,0.8603390584,0.63695593276
